Info 0    [22:21:37.209] Starting TS Server
Info 563  [23:26:59.281] Different program with same set of files
Info 564  [23:26:59.425] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 565  [23:26:59.436] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 61 structureChanged: false structureIsReused:: Completely Elapsed: 11.339908998459578ms
Info 566  [23:26:59.436] Different program with same set of files
Info 567  [23:26:59.604] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 568  [23:26:59.619] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 62 structureChanged: false structureIsReused:: Completely Elapsed: 15.405133999884129ms
Info 569  [23:26:59.619] Different program with same set of files
Info 570  [23:26:59.771] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 571  [23:26:59.783] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 63 structureChanged: false structureIsReused:: Completely Elapsed: 11.276199996471405ms
Info 572  [23:26:59.783] Different program with same set of files
Info 573  [23:26:59.939] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 574  [23:26:59.952] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 64 structureChanged: false structureIsReused:: Completely Elapsed: 12.343862000852823ms
Info 575  [23:26:59.952] Different program with same set of files
Info 576  [23:27:00.718] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 577  [23:27:00.733] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 65 structureChanged: false structureIsReused:: Completely Elapsed: 15.328049998730421ms
Info 578  [23:27:00.733] Different program with same set of files
Info 579  [23:27:01.277] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 580  [23:27:01.287] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 66 structureChanged: false structureIsReused:: Completely Elapsed: 9.750959001481533ms
Info 581  [23:27:01.287] Different program with same set of files
Info 582  [23:27:01.420] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 583  [23:27:01.425] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 67 structureChanged: false structureIsReused:: Completely Elapsed: 5.3002509996294975ms
Info 584  [23:27:01.426] Different program with same set of files
Info 585  [23:27:01.562] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 586  [23:27:01.569] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 68 structureChanged: false structureIsReused:: Completely Elapsed: 7.400028999894857ms
Info 587  [23:27:01.569] Different program with same set of files
Info 588  [23:27:02.047] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 589  [23:27:02.056] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 9.259656999260187ms
Info 590  [23:27:02.056] Different program with same set of files
Info 591  [23:27:02.249] getCompletionData: Get current token: 0.029454998672008514
Info 592  [23:27:02.249] getCompletionData: Is inside comment: 0.008104998618364334
Info 593  [23:27:02.249] getCompletionData: Get previous token: 0.04803000018000603
Info 594  [23:27:02.249] getCompletionsAtPosition: isCompletionListBlocker: 0.1508129984140396
Info 595  [23:27:02.260] AutoImportProviderProject: found 5 root files in 5 dependencies in 5.090247001498938 ms
Info 596  [23:27:02.261] Starting updateGraphWorker: Project: /dev/null/autoImportProviderProject2*
Info 597  [23:27:02.261] Finishing updateGraphWorker: Project: /dev/null/autoImportProviderProject2* Version: 2 structureChanged: false structureIsReused:: Not Elapsed: 0.2938309982419014ms
Info 598  [23:27:02.261] getExportInfoMap: cache miss or empty; calculating new results
Info 599  [23:27:02.312] forEachExternalModuleToImportFrom autoImportProvider: 19.012839999049902
Info 600  [23:27:02.312] getExportInfoMap: done in 56.97428200021386 ms
Info 601  [23:27:02.321] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 602  [23:27:02.321] collectAutoImports: response is complete
Info 603  [23:27:02.321] collectAutoImports: 9.23089300096035
Info 604  [23:27:02.321] getCompletionData: Semantic work: 72.35048099979758
Info 605  [23:27:02.337] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.027920998632908
Info 606  [23:27:02.339] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 607  [23:27:02.344] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 4.804721999913454ms
Info 608  [23:27:02.344] Different program with same set of files
Info 609  [23:27:03.245] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 610  [23:27:03.256] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 10.26129600033164ms
Info 611  [23:27:03.256] Different program with same set of files
Info 612  [23:27:03.416] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 613  [23:27:03.421] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 5.123709999024868ms
Info 614  [23:27:03.421] Different program with same set of files
Info 615  [23:27:03.704] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 616  [23:27:03.715] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 10.625039000064135ms
Info 617  [23:27:03.715] Different program with same set of files
Info 618  [23:27:03.848] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 619  [23:27:03.852] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 4.105511002242565ms
Info 620  [23:27:03.852] Different program with same set of files
Info 621  [23:27:03.959] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 622  [23:27:03.965] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 5.278730999678373ms
Info 623  [23:27:03.965] Different program with same set of files
Info 624  [23:27:04.223] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 625  [23:27:04.230] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 76 structureChanged: false structureIsReused:: Completely Elapsed: 6.652626998722553ms
Info 626  [23:27:04.230] Different program with same set of files
Info 627  [23:27:04.363] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 628  [23:27:04.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 77 structureChanged: false structureIsReused:: Completely Elapsed: 4.511671997606754ms
Info 629  [23:27:04.368] Different program with same set of files
Info 630  [23:27:04.488] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 631  [23:27:04.493] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 78 structureChanged: false structureIsReused:: Completely Elapsed: 4.970812998712063ms
Info 632  [23:27:04.493] Different program with same set of files
Info 633  [23:27:04.645] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 634  [23:27:04.649] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 79 structureChanged: false structureIsReused:: Completely Elapsed: 3.838729999959469ms
Info 635  [23:27:04.649] Different program with same set of files
Info 636  [23:27:05.372] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 637  [23:27:05.382] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 80 structureChanged: false structureIsReused:: Completely Elapsed: 10.308524001389742ms
Info 638  [23:27:05.382] Different program with same set of files
Info 639  [23:27:05.621] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 640  [23:27:05.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 81 structureChanged: false structureIsReused:: Completely Elapsed: 4.035759996622801ms
Info 641  [23:27:05.625] Different program with same set of files
Info 642  [23:27:05.876] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 643  [23:27:05.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 82 structureChanged: false structureIsReused:: Completely Elapsed: 6.539916999638081ms
Info 644  [23:27:05.883] Different program with same set of files
Info 645  [23:27:06.190] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 646  [23:27:06.195] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 83 structureChanged: false structureIsReused:: Completely Elapsed: 4.426532998681068ms
Info 647  [23:27:06.195] Different program with same set of files
Info 648  [23:27:06.568] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 649  [23:27:06.584] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 84 structureChanged: false structureIsReused:: Completely Elapsed: 15.446401000022888ms
Info 650  [23:27:06.584] Different program with same set of files
Info 651  [23:27:06.703] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 652  [23:27:06.711] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 85 structureChanged: false structureIsReused:: Completely Elapsed: 7.1807279996573925ms
Info 653  [23:27:06.711] Different program with same set of files
Info 654  [23:27:06.857] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 655  [23:27:06.861] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 86 structureChanged: false structureIsReused:: Completely Elapsed: 4.313209999352694ms
Info 656  [23:27:06.861] Different program with same set of files
Info 657  [23:27:07.003] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 658  [23:27:07.009] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 87 structureChanged: false structureIsReused:: Completely Elapsed: 6.394133001565933ms
Info 659  [23:27:07.009] Different program with same set of files
Info 660  [23:27:07.149] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 661  [23:27:07.153] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 88 structureChanged: false structureIsReused:: Completely Elapsed: 3.98879199847579ms
Info 662  [23:27:07.153] Different program with same set of files
Info 663  [23:27:07.347] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 664  [23:27:07.352] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 89 structureChanged: false structureIsReused:: Completely Elapsed: 5.808885000646114ms
Info 665  [23:27:07.352] Different program with same set of files
Info 666  [23:27:07.545] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 667  [23:27:07.551] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 90 structureChanged: false structureIsReused:: Completely Elapsed: 5.703437998890877ms
Info 668  [23:27:07.551] Different program with same set of files
Info 669  [23:27:07.686] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 670  [23:27:07.691] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 4.7931199967861176ms
Info 671  [23:27:07.691] Different program with same set of files
Info 672  [23:27:07.875] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 673  [23:27:07.879] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 4.061287999153137ms
Info 674  [23:27:07.879] Different program with same set of files
Info 675  [23:27:08.003] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 676  [23:27:08.007] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 3.7633379995822906ms
Info 677  [23:27:08.007] Different program with same set of files
Info 678  [23:27:08.389] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 679  [23:27:08.393] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 4.485803999006748ms
Info 680  [23:27:08.393] Different program with same set of files
Info 681  [23:27:08.547] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 682  [23:27:08.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 6.65777799859643ms
Info 683  [23:27:08.554] Different program with same set of files
Info 684  [23:27:08.853] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 685  [23:27:08.858] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 5.329234998673201ms
Info 686  [23:27:08.858] Different program with same set of files
Info 687  [23:27:09.526] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 688  [23:27:09.537] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 10.97851099818945ms
Info 689  [23:27:09.537] Different program with same set of files
Info 690  [23:27:10.937] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 691  [23:27:10.947] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 10.349752001464367ms
Info 692  [23:27:10.947] Different program with same set of files
Info 693  [23:27:11.340] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 694  [23:27:11.350] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 9.920076001435518ms
Info 695  [23:27:11.351] Different program with same set of files
Info 696  [23:27:24.444] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 697  [23:27:24.459] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 100 structureChanged: false structureIsReused:: Completely Elapsed: 15.031142000108957ms
Info 698  [23:27:24.459] Different program with same set of files
Info 699  [23:27:29.196] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 700  [23:27:29.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 101 structureChanged: false structureIsReused:: Completely Elapsed: 11.21501399949193ms
Info 701  [23:27:29.208] Different program with same set of files
Info 702  [23:27:29.661] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 703  [23:27:29.668] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 102 structureChanged: false structureIsReused:: Completely Elapsed: 6.662586998194456ms
Info 704  [23:27:29.668] Different program with same set of files
Info 705  [23:27:29.846] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 706  [23:27:29.859] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 103 structureChanged: false structureIsReused:: Completely Elapsed: 12.976539000868797ms
Info 707  [23:27:29.859] Different program with same set of files
Info 708  [23:27:31.003] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 709  [23:27:31.018] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 104 structureChanged: false structureIsReused:: Completely Elapsed: 15.283615998923779ms
Info 710  [23:27:31.018] Different program with same set of files
Info 711  [23:27:32.566] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 712  [23:27:32.583] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 105 structureChanged: false structureIsReused:: Completely Elapsed: 16.53370100259781ms
Info 713  [23:27:32.583] Different program with same set of files
Info 714  [23:27:34.117] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 715  [23:27:34.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 106 structureChanged: false structureIsReused:: Completely Elapsed: 9.986720997840166ms
Info 716  [23:27:34.127] Different program with same set of files
Info 717  [23:27:34.542] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 718  [23:27:34.550] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 107 structureChanged: false structureIsReused:: Completely Elapsed: 8.40591600164771ms
Info 719  [23:27:34.551] Different program with same set of files
Info 720  [23:27:34.878] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 721  [23:27:34.883] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 108 structureChanged: false structureIsReused:: Completely Elapsed: 4.875383999198675ms
Info 722  [23:27:34.883] Different program with same set of files
Info 723  [23:27:35.620] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 724  [23:27:35.630] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 109 structureChanged: false structureIsReused:: Completely Elapsed: 10.377234000712633ms
Info 725  [23:27:35.630] Different program with same set of files
Info 726  [23:27:38.974] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 727  [23:27:38.985] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 110 structureChanged: false structureIsReused:: Completely Elapsed: 11.724281001836061ms
Info 728  [23:27:38.986] Different program with same set of files
Info 729  [23:27:39.158] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 730  [23:27:39.164] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 111 structureChanged: false structureIsReused:: Completely Elapsed: 5.452216003090143ms
Info 731  [23:27:39.164] Different program with same set of files
Info 732  [23:27:39.340] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 733  [23:27:39.346] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 112 structureChanged: false structureIsReused:: Completely Elapsed: 5.370271999388933ms
Info 734  [23:27:39.346] Different program with same set of files
Info 735  [23:27:39.545] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 736  [23:27:39.552] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 113 structureChanged: false structureIsReused:: Completely Elapsed: 7.203281000256538ms
Info 737  [23:27:39.552] Different program with same set of files
Info 738  [23:27:39.747] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 739  [23:27:39.761] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 114 structureChanged: false structureIsReused:: Completely Elapsed: 13.22299100086093ms
Info 740  [23:27:39.761] Different program with same set of files
Info 741  [23:27:40.144] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 742  [23:27:40.155] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 115 structureChanged: false structureIsReused:: Completely Elapsed: 11.25356699898839ms
Info 743  [23:27:40.155] Different program with same set of files
Info 744  [23:27:40.326] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 745  [23:27:40.330] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 116 structureChanged: false structureIsReused:: Completely Elapsed: 4.322236999869347ms
Info 746  [23:27:40.330] Different program with same set of files
Info 747  [23:27:40.538] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 748  [23:27:40.544] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 117 structureChanged: false structureIsReused:: Completely Elapsed: 5.773658998310566ms
Info 749  [23:27:40.544] Different program with same set of files
Info 750  [23:27:40.703] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 751  [23:27:40.716] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 118 structureChanged: false structureIsReused:: Completely Elapsed: 12.702925998717546ms
Info 752  [23:27:40.716] Different program with same set of files
Info 753  [23:27:41.069] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 754  [23:27:41.083] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 119 structureChanged: false structureIsReused:: Completely Elapsed: 14.029883999377489ms
Info 755  [23:27:41.084] Different program with same set of files
Info 756  [23:27:41.210] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 757  [23:27:41.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 120 structureChanged: false structureIsReused:: Completely Elapsed: 12.527326002717018ms
Info 758  [23:27:41.223] Different program with same set of files
Info 759  [23:27:41.575] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 760  [23:27:41.585] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 121 structureChanged: false structureIsReused:: Completely Elapsed: 9.314140003174543ms
Info 761  [23:27:41.585] Different program with same set of files
Info 762  [23:27:41.869] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 763  [23:27:41.877] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 122 structureChanged: false structureIsReused:: Completely Elapsed: 8.145488001406193ms
Info 764  [23:27:41.877] Different program with same set of files
Info 765  [23:27:42.029] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 766  [23:27:42.038] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 123 structureChanged: false structureIsReused:: Completely Elapsed: 8.842204000800848ms
Info 767  [23:27:42.039] Different program with same set of files
Info 768  [23:27:42.175] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 769  [23:27:42.187] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 124 structureChanged: false structureIsReused:: Completely Elapsed: 12.436956997960806ms
Info 770  [23:27:42.187] Different program with same set of files
Info 771  [23:27:42.337] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 772  [23:27:42.348] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 125 structureChanged: false structureIsReused:: Completely Elapsed: 10.764469999819994ms
Info 773  [23:27:42.348] Different program with same set of files
Info 774  [23:27:42.669] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 775  [23:27:42.680] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 126 structureChanged: false structureIsReused:: Completely Elapsed: 10.957070998847485ms
Info 776  [23:27:42.680] Different program with same set of files
Info 777  [23:27:42.793] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 778  [23:27:42.803] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 127 structureChanged: false structureIsReused:: Completely Elapsed: 9.267802000045776ms
Info 779  [23:27:42.803] Different program with same set of files
Info 780  [23:27:43.064] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 781  [23:27:43.077] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 128 structureChanged: false structureIsReused:: Completely Elapsed: 13.075684998184443ms
Info 782  [23:27:43.077] Different program with same set of files
Info 783  [23:27:43.243] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 784  [23:27:43.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 129 structureChanged: false structureIsReused:: Completely Elapsed: 10.295269999653101ms
Info 785  [23:27:43.253] Different program with same set of files
Info 786  [23:27:46.533] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 787  [23:27:46.551] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 130 structureChanged: false structureIsReused:: Completely Elapsed: 17.351955998688936ms
Info 788  [23:27:46.551] Different program with same set of files
Info 789  [23:27:47.220] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 790  [23:27:47.231] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 131 structureChanged: false structureIsReused:: Completely Elapsed: 10.790910001844168ms
Info 791  [23:27:47.231] Different program with same set of files
Info 792  [23:27:49.303] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 793  [23:27:49.315] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 132 structureChanged: false structureIsReused:: Completely Elapsed: 11.413437001407146ms
Info 794  [23:27:49.315] Different program with same set of files
Info 795  [23:27:49.865] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 796  [23:27:49.870] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 133 structureChanged: false structureIsReused:: Completely Elapsed: 5.1843039989471436ms
Info 797  [23:27:49.870] Different program with same set of files
Info 798  [23:28:01.119] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 799  [23:28:01.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 134 structureChanged: false structureIsReused:: Completely Elapsed: 16.418774999678135ms
Info 800  [23:28:01.136] Different program with same set of files
Info 801  [23:28:01.640] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 802  [23:28:01.651] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 135 structureChanged: false structureIsReused:: Completely Elapsed: 10.25211899727583ms
Info 803  [23:28:01.651] Different program with same set of files
Info 804  [23:28:03.232] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 805  [23:28:03.245] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 136 structureChanged: false structureIsReused:: Completely Elapsed: 12.51706700026989ms
Info 806  [23:28:03.245] Different program with same set of files
Info 807  [23:28:03.518] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 808  [23:28:03.523] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 137 structureChanged: false structureIsReused:: Completely Elapsed: 4.338015999644995ms
Info 809  [23:28:03.523] Different program with same set of files
Info 810  [23:28:03.577] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 811  [23:28:03.581] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 138 structureChanged: false structureIsReused:: Completely Elapsed: 3.9363230019807816ms
Info 812  [23:28:03.581] Different program with same set of files
Info 813  [23:28:03.691] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 814  [23:28:03.698] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 139 structureChanged: false structureIsReused:: Completely Elapsed: 6.960023999214172ms
Info 815  [23:28:03.699] Different program with same set of files
Info 816  [23:28:03.804] getCompletionData: Get current token: 0.03068700060248375
Info 817  [23:28:03.804] getCompletionData: Is inside comment: 0.009978998452425003
Info 818  [23:28:03.804] getCompletionData: Get previous token: 0.06244700029492378
Info 819  [23:28:03.805] getCompletionsAtPosition: isCompletionListBlocker: 0.2536559998989105
Info 820  [23:28:03.805] getCompletionData: Semantic work: 0.7188789993524551
Info 821  [23:28:07.751] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 822  [23:28:07.763] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 140 structureChanged: false structureIsReused:: Completely Elapsed: 11.858341000974178ms
Info 823  [23:28:07.763] Different program with same set of files
Info 824  [23:28:07.944] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 825  [23:28:07.954] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 141 structureChanged: false structureIsReused:: Completely Elapsed: 10.382463999092579ms
Info 826  [23:28:07.954] Different program with same set of files
Info 827  [23:28:07.955] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 828  [23:28:07.968] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 142 structureChanged: false structureIsReused:: Completely Elapsed: 11.94208900257945ms
Info 829  [23:28:07.968] Different program with same set of files
Info 830  [23:28:08.148] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 831  [23:28:08.158] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 143 structureChanged: false structureIsReused:: Completely Elapsed: 10.0749869979918ms
Info 832  [23:28:08.158] Different program with same set of files
Info 833  [23:28:08.324] getCompletionData: Get current token: 0.010068997740745544
Info 834  [23:28:08.324] getCompletionData: Is inside comment: 0.024865999817848206
Info 835  [23:28:08.324] getCompletionData: Get previous token: 0.03909299895167351
Info 836  [23:28:08.324] getCompletionsAtPosition: isCompletionListBlocker: 0.005849998444318771
Info 837  [23:28:08.329] getExportInfoMap: cache hit
Info 838  [23:28:08.335] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 839  [23:28:08.335] collectAutoImports: response is complete
Info 840  [23:28:08.335] collectAutoImports: 5.484507001936436
Info 841  [23:28:08.335] getCompletionData: Semantic work: 10.34442200139165
Info 842  [23:28:08.355] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.383799001574516
Info 843  [23:28:10.613] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 844  [23:28:10.623] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 144 structureChanged: false structureIsReused:: Completely Elapsed: 9.970670998096466ms
Info 845  [23:28:10.623] Different program with same set of files
Info 846  [23:28:10.875] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
